User_ID,Title,Score,Genre
3502.0,Megamind,6.0,"Animation, Action, Comedy, Family, Science Fiction"
3502.0,Hellraiser: Hellseeker,10.0,"Horror, Thriller, Mystery"
3503.0,Spectral,5.0,"Science Fiction, Thriller, Action"
3503.0,Barbie and the Diamond Castle,9.0,"Animation, Family"
3503.0,Buried Alive,7.0,"Action, Adventure, Horror, Thriller"
3503.0,The Grey,9.0,"Drama, Thriller, Action, Adventure"
3503.0,Backdraft 2,5.0,"Action, Crime, Drama"
3504.0,Assassin 33 A.D.,2.0,Science Fiction
3504.0,Accidental Love,0.0,"Romance, Comedy"
3504.0,King of Thieves,10.0,"Crime, Drama"
3504.0,Cry Macho,4.0,"Western, Drama"
3504.0,Three Steps Above Heaven,6.0,"Romance, Drama"
3505.0,Assassin's Creed: Embers,4.0,Animation
3505.0,Ride Along 2,3.0,"Action, Comedy"
3505.0,When a Man Loves a Woman,6.0,"Drama, Romance"
3505.0,Boat Trip,4.0,Comedy
3505.0,Black Book,3.0,"Drama, Thriller, War"
3506.0,Megalodon,10.0,"Action, Science Fiction, Horror, TV Movie"
3506.0,Val,2.0,Documentary
3506.0,Mulan II,6.0,"Animation, Comedy, Family, Action"
3506.0,The Land Before Time XIII: The Wisdom of Friends,3.0,"Animation, Family"
3506.0,The Heist of the Century,6.0,"Comedy, Thriller, Crime"
3507.0,Ben-Hur,10.0,"Action, History, Adventure, Drama"
3507.0,In Fabric,1.0,"Horror, Fantasy, Comedy"
3507.0,Puss in Boots,8.0,"Animation, Adventure, Comedy, Family"
3507.0,The Help,7.0,Drama
3507.0,Animal House,8.0,Comedy
3508.0,Resident Evil: Damnation,4.0,"Animation, Horror, Action"
3508.0,Rumble in the Bronx,4.0,"Crime, Action, Comedy, Thriller"
3508.0,A Perfect World,9.0,"Crime, Drama, Thriller"
3508.0,Brightburn,6.0,"Horror, Thriller, Science Fiction"
3508.0,A League of Their Own,8.0,"Comedy, Drama, Family"
3509.0,Big Time Adolescence,3.0,Comedy
3509.0,Infernal Affairs,0.0,"Drama, Action, Thriller, Crime, Mystery"
3509.0,The Fortune Cookie,10.0,"Romance, Comedy"
3509.0,Sinister 2,2.0,Horror
3509.0,The Fugitive,7.0,"Drama, Action, Thriller"
3510.0,Spy Kids 2: The Island of Lost Dreams,1.0,"Action, Adventure, Family, Comedy"
3510.0,Outrage,2.0,"Action, Crime, Drama"
3510.0,The Heroes of Telemark,7.0,"War, Action"
3510.0,Auto Focus,5.0,"Crime, Drama"
3510.0,Robot Overlords,1.0,"Science Fiction, Adventure, Action"
3511.0,Mortdecai,6.0,"Comedy, Adventure"
3511.0,Starman,6.0,"Science Fiction, Romance"
3511.0,Violence in a Women's Prison,1.0,"Action, Thriller"
3511.0,The Brides of Dracula,7.0,Horror
3511.0,Rise of the Planet of the Apes,6.0,"Thriller, Action, Drama, Science Fiction"
3512.0,Child's Play 2,0.0,"Horror, Thriller"
3512.0,Double D Dude Ranch,4.0,"Western, Comedy"
3512.0,Spy Cat,0.0,"Animation, Adventure, Comedy, Family"
3512.0,Brightburn,8.0,"Horror, Thriller, Science Fiction"
3512.0,The Hills Run Red,4.0,"Horror, Thriller, Mystery"
3513.0,"Where'd You Go, Bernadette",0.0,"Drama, Comedy"
3513.0,Reservoir Dogs,3.0,"Crime, Thriller"
3513.0,Life of Crime,0.0,"Comedy, Crime"
3513.0,Naked,4.0,Comedy
3513.0,My Favorite Wedding,3.0,"Comedy, Romance, TV Movie"
3514.0,Spooks: The Greater Good,9.0,"Thriller, Action"
3514.0,Howl,6.0,Horror
3514.0,The Great Gilly Hopkins,6.0,"Comedy, Drama, Family"
3514.0,American Murder: The Family Next Door,0.0,"Documentary, Mystery, Crime"
3514.0,TINA,2.0,"Documentary, Music"
3515.0,Wedding Daze,6.0,Comedy
3515.0,The Book Thief,7.0,Drama
3515.0,Nothing to Lose,9.0,"Action, Adventure, Comedy"
3515.0,The Hitcher,3.0,"Horror, Action, Thriller"
3515.0,The Forgotten Battle,2.0,"War, History, Drama"
3516.0,The Lion in Winter,2.0,"Drama, History"
3516.0,King Arthur,5.0,"Adventure, War, History, Action"
3516.0,Starsky & Hutch,6.0,"Comedy, Crime"
3516.0,A Letter to Momo,2.0,"Comedy, Fantasy, Animation, Drama, Family"
3516.0,Day of the Dead: Bloodline,7.0,"Action, Horror"
3517.0,The Walking Dead,4.0,"Drama, War"
3517.0,Babylon A.D.,5.0,"Action, Adventure, Science Fiction, Thriller"
3517.0,The Kite Runner,6.0,Drama
3517.0,After the Sunset,1.0,"Action, Comedy, Crime, Drama"
3517.0,The Scorpion King 3: Battle for Redemption,3.0,"Action, Adventure, Fantasy, Drama"
3518.0,The Day of the Jackal,3.0,"Action, Thriller"
3518.0,Season of the Witch,9.0,"Adventure, Fantasy, Action"
3518.0,"Mickey, Donald, Goofy: The Three Musketeers",6.0,"Adventure, Animation, Comedy, Family"
3518.0,Looks That Kill,7.0,"Comedy, Romance, Drama"
3518.0,Van Helsing: The London Assignment,3.0,"Action, Animation, Fantasy, Horror"
3519.0,A Turtle's Tale 2: Sammy's Escape from Paradise,5.0,"Adventure, Animation"
3519.0,Z-O-M-B-I-E-S,10.0,"Comedy, Romance, TV Movie, Fantasy, Music"
3519.0,Descendants: The Royal Wedding,7.0,"TV Movie, Animation, Comedy, Family, Drama"
3519.0,Motherly,8.0,"Thriller, Horror"
3519.0,The Sitter,3.0,Comedy
3520.0,Lion of the Desert,5.0,"Action, History, War"
3520.0,The Drowning,4.0,"Drama, Thriller"
3520.0,The Maltese Falcon,7.0,"Mystery, Crime, Thriller"
3520.0,The Ouija Exorcism,6.0,Horror
3520.0,Last Holiday,10.0,"Adventure, Comedy, Drama"
3521.0,Fellini Satyricon,1.0,"Drama, Fantasy"
3521.0,El Gringo,6.0,"Adventure, Drama, Action, Thriller"
3521.0,Alien Resurrection,1.0,"Science Fiction, Horror, Action"
3521.0,Bring It On: Worldwide #Cheersmack,7.0,"Comedy, Romance"
3521.0,Saw V,7.0,"Horror, Thriller, Crime"
3522.0,Wolves,10.0,"Horror, Action"
3522.0,3-D Sex and Zen: Extreme Ecstasy,5.0,"Drama, Adventure, Romance"
3522.0,Oliver Twist,0.0,"Crime, Drama, Family"
3522.0,The Picture of Dorian Gray,7.0,"Drama, Fantasy, Thriller, Horror"
3522.0,Liz and the Blue Bird,9.0,"Animation, Drama, Music"
3523.0,Fargo,9.0,"Crime, Drama, Thriller"
3523.0,Hey Arnold! The Movie,3.0,"Animation, Comedy, Family"
3523.0,The Lego Movie 2: The Second Part,10.0,"Action, Adventure, Animation, Comedy, Family"
3523.0,Jackass 2.5,7.0,"Comedy, Documentary"
3523.0,Rush Hour 2,3.0,"Action, Comedy, Crime"
3524.0,Young Frankenstein,8.0,Comedy
3524.0,The Spy Gone North,0.0,"Drama, History, Thriller"
3524.0,Still Alice,1.0,Drama
3524.0,Red Scorpion,10.0,"Adventure, Action, War"
3524.0,One Piece: The Desert Princess and the Pirates: Adventure in Alabasta,6.0,"Action, Adventure, Comedy, Drama, Animation"
3525.0,The Animatrix,9.0,"Animation, Science Fiction"
3525.0,Fatale,3.0,Thriller
3525.0,Green Lantern: First Flight,0.0,"Action, Adventure, Animation, Fantasy, Science Fiction"
3525.0,John Q,4.0,"Drama, Thriller, Crime"
3525.0,The Girl in the Fog,8.0,"Crime, Thriller, Mystery"
3526.0,The Package,8.0,Comedy
3526.0,2-Headed Shark Attack,6.0,"Horror, Action, Thriller, Science Fiction"
3526.0,Vampyr,3.0,"Horror, Fantasy"
3526.0,The Rebound,5.0,"Romance, Comedy"
3526.0,Emperor,0.0,"Drama, History, War"
3527.0,The Informers,2.0,Drama
3527.0,Down Periscope,6.0,Comedy
3527.0,Date Movie,3.0,"Comedy, Romance"
3527.0,Please Enlighten Me,8.0,Romance
3527.0,Marquis de Sade: Justine,10.0,"Drama, Horror"
3528.0,Return of the Jedi,1.0,"Adventure, Action, Science Fiction"
3528.0,"Legally Blonde 2: Red, White & Blonde",6.0,Comedy
3528.0,And So It Goes,8.0,"Comedy, Drama, Romance"
3528.0,Wolf Totem,5.0,"Adventure, Drama"
3528.0,Corona Zombies,5.0,"Horror, Comedy"
3529.0,The Secret Life of Pets 2,3.0,"Adventure, Animation, Comedy, Family"
3529.0,Stuart Little 3: Call of the Wild,0.0,"Fantasy, Animation, Comedy, Family"
3529.0,Anoko no Toriko,6.0,"Romance, Comedy"
3529.0,Breaking the Waves,3.0,"Drama, Romance"
3529.0,Legend Quest: The Legend of the Guanajuato Mummies,6.0,"Animation, Horror, Adventure, Comedy"
3530.0,Hammer of the Gods,1.0,"History, Action, Adventure"
3530.0,John Carter,5.0,"Action, Adventure, Science Fiction"
3530.0,Wedding Crashers,6.0,"Comedy, Romance"
3530.0,Lord of the Flies,5.0,"Thriller, Adventure, Drama"
3530.0,Despicable Me,4.0,"Family, Animation, Comedy"
3531.0,The Deep End of the Ocean,10.0,"Drama, Mystery"
3531.0,The Best of Me,5.0,"Drama, Romance"
3531.0,Stranger by the Lake,1.0,"Drama, Thriller"
3531.0,Air Bud,8.0,"Comedy, Family"
3531.0,El día de los albañiles: Los maistros del amor,2.0,Comedy
3532.0,Vice,5.0,"Drama, History, Comedy"
3532.0,Rick and Morty vs Genocider,6.0,Animation
3532.0,Fritz the Cat,4.0,"Animation, Comedy, Drama"
3532.0,Superman,9.0,"Science Fiction, Action, Adventure"
3532.0,Cencoroll,5.0,"Animation, Science Fiction"
3533.0,Breaking Boundaries: The Science of Our Planet,3.0,Documentary
3533.0,State of Play,6.0,"Thriller, Drama"
3533.0,The Land Before Time XIII: The Wisdom of Friends,9.0,"Animation, Family"
3533.0,Arthur and the Invisibles,6.0,"Adventure, Fantasy, Animation, Family"
3533.0,Desperately Seeking Susan,7.0,"Comedy, Drama"
3534.0,One Piece: Dead End Adventure,1.0,"Action, Animation, Adventure"
3534.0,Swingers Sex Party,7.0,Drama
3534.0,88,10.0,"Thriller, Action"
3534.0,The Transformers: The Movie,0.0,"Animation, Science Fiction, Action, Adventure, Family"
3534.0,Soldier Boy,5.0,"War, Drama"
3535.0,What Doesn't Kill You,5.0,"Action, Crime, Drama"
3535.0,Tristan & Isolde,8.0,"Drama, Romance, Adventure, Action"
3535.0,Daddy's Home 2,5.0,Comedy
3535.0,Return to Oz,1.0,"Adventure, Family, Fantasy"
3535.0,The Purity of Vengeance,8.0,"Crime, Thriller, Mystery, Drama"
3536.0,Hedgehog in the Fog,7.0,"Animation, Adventure, Mystery"
3536.0,"Angus, Thongs and Perfect Snogging",8.0,"Comedy, Drama, Family, Romance"
3536.0,Kagemusha,6.0,"Action, Drama, History, War"
3536.0,Planet Terror,4.0,"Horror, Action, Thriller"
3536.0,El Camino: A Breaking Bad Movie,2.0,"Crime, Drama, Thriller, Action"
3537.0,Detetive Madeinusa,2.0,Comedy
3537.0,Awake,7.0,"Thriller, Crime, Mystery"
3537.0,Righteous Kill,5.0,"Action, Crime, Drama, Thriller"
3537.0,Mutiny on the Bounty,5.0,"Adventure, Drama, History"
3537.0,Spartacus,6.0,"Action, Drama"
3538.0,Holidate,10.0,"Comedy, Romance"
3538.0,Titan A.E.,4.0,"Animation, Action, Science Fiction, Family, Adventure"
3538.0,Hotel Chevalier,5.0,"Drama, Romance"
3538.0,Kim Possible: So the Drama,3.0,"Animation, Adventure, Family, Action"
3538.0,8-Bit Christmas,2.0,"Family, Comedy"
3539.0,We Bought a Zoo,6.0,"Drama, Comedy, Family"
3539.0,8MM,6.0,"Thriller, Crime, Mystery"
3539.0,No Sudden Move,2.0,"Crime, Drama, Mystery"
3539.0,John Wick: Chapter 3 - Parabellum,9.0,"Action, Thriller, Crime"
3539.0,Gasoline Alley,10.0,"Thriller, Crime, Mystery"
3540.0,Flatliners,5.0,"Drama, Science Fiction, Horror"
3540.0,Prom Night,7.0,"Horror, Crime, Drama"
3540.0,The Lego Movie 2: The Second Part,9.0,"Action, Adventure, Animation, Comedy, Family"
3540.0,Did You Hear About the Morgans?,2.0,Comedy
3540.0,American Pie Presents: Beta House,5.0,Comedy
3541.0,How High,0.0,Comedy
3541.0,Swordfish,3.0,"Action, Crime, Thriller"
3541.0,Rocky V,3.0,Drama
3541.0,Max 2: White House Hero,0.0,Family
3541.0,Paranormal Activity,2.0,"Horror, Mystery"
3542.0,Porn to Be Free,8.0,Documentary
3542.0,P.O. Box Tinto Brass,6.0,Comedy
3542.0,Daytime Shooting Star,10.0,Romance
3542.0,The Medallion,2.0,"Thriller, Fantasy, Action, Comedy"
3542.0,The 40 Year Old Virgin,1.0,"Comedy, Romance"
3543.0,Life,4.0,"Horror, Science Fiction, Thriller"
3543.0,The Dressmaker,3.0,"Drama, Comedy, Western"
3543.0,Godzilla: King of the Monsters,4.0,"Science Fiction, Action"
3543.0,Doctor Zhivago,2.0,"Drama, Romance, War"
3543.0,The Grand Budapest Hotel,5.0,"Comedy, Drama"
3544.0,Heist,1.0,Action
3544.0,The Witch: Part 1. The Subversion,0.0,"Action, Mystery, Fantasy"
3544.0,Happiest Season,3.0,"Romance, Comedy"
3544.0,Buffalo '66,2.0,"Drama, Romance, Comedy"
3544.0,Compartment No. 6,3.0,Drama
3545.0,The Adventures of Robin Hood,5.0,"Adventure, Action, Romance"
3545.0,Old Yeller,2.0,"Adventure, Drama, Western, Family"
3545.0,Escape Plan,7.0,"Action, Thriller"
3545.0,Bleeding Steel,6.0,"Action, Science Fiction, Thriller"
3545.0,Crocodile,3.0,"Horror, Action, Thriller"
3546.0,Endless Love,2.0,"Romance, Drama"
3546.0,If Only,1.0,"Fantasy, Drama, Romance"
3546.0,Cashback,7.0,"Drama, Comedy, Romance"
3546.0,No Good Deed,5.0,"Crime, Thriller"
3546.0,Lionheart,10.0,Action
3547.0,Bad Genius,9.0,"Comedy, Drama, Crime, Thriller"
3547.0,Taken,4.0,"Action, Thriller"
3547.0,Fear,1.0,Thriller
3547.0,Superman Returns,5.0,"Science Fiction, Action, Adventure"
3547.0,Hilda and the Mountain King,5.0,"Animation, Adventure, Fantasy, Family, TV Movie"
3548.0,Schumacher,3.0,Documentary
3548.0,Poltergeist III,0.0,"Horror, Thriller"
3548.0,Another 9 1/2 Weeks,3.0,"Drama, Romance"
3548.0,The Larva Island Movie,7.0,"Animation, Family"
3548.0,One Piece Film: Strong World,1.0,"Animation, Fantasy, Adventure"
3549.0,To Kill a Mockingbird,0.0,"Crime, Drama"
3549.0,Bounty Hunters,0.0,"Action, Adventure, Comedy, Drama"
3549.0,Red Shoes and the Seven Dwarfs,2.0,"Animation, Romance, Family"
3549.0,Daughters of Eve,4.0,"Horror, Drama, Crime"
3549.0,Police Academy 6: City Under Siege,0.0,"Comedy, Crime"
3550.0,The Bodyguard from Beijing,1.0,"Drama, Action, Thriller"
3550.0,Welcome to the Sticks,3.0,"Comedy, Drama, Romance"
3550.0,The Omen,2.0,"Horror, Thriller"
3550.0,Blue Thunder,6.0,"Drama, Action, Thriller"
3550.0,Book of Love,10.0,"Comedy, Romance"
3551.0,Casper Meets Wendy,2.0,"Family, Fantasy, TV Movie"
3551.0,Lethal Weapon 2,7.0,"Action, Adventure, Comedy, Crime, Thriller"
3551.0,The Bride of Frankenstein,6.0,"Drama, Horror, Science Fiction"
3551.0,Grease,6.0,"Romance, Comedy"
3551.0,Dragon Ball Z: Cooler's Revenge,3.0,"Action, Animation, Science Fiction"
3552.0,Capture the Flag,2.0,"Comedy, Animation, Adventure, Family"
3552.0,Prayers for Bobby,3.0,"Drama, History, TV Movie"
3552.0,Tom Clancy's Without Remorse,3.0,"Action, Thriller"
3552.0,Boat Trip,9.0,Comedy
3552.0,The Black Dahlia,8.0,"Drama, Crime, Thriller"
3553.0,The Best of Enemies,7.0,"Drama, History"
3553.0,Fast & Furious,8.0,"Action, Crime, Drama, Thriller"
3553.0,Grace of Monaco,5.0,"Romance, Drama"
3553.0,The Man Who Knew Infinity,1.0,Drama
3553.0,Deuce Bigalow: European Gigolo,8.0,Comedy
3554.0,Johnny Handsome,2.0,"Crime, Drama"
3554.0,Requiem for a Dream,8.0,"Crime, Drama"
3554.0,Deadfall,10.0,"Crime, Drama, Thriller"
3554.0,Platoon,10.0,"Drama, War, Action"
3554.0,GoodFellas,3.0,"Drama, Crime"
3555.0,Oliver & Company,5.0,"Animation, Comedy, Family"
3555.0,The Divide,7.0,"Horror, Science Fiction"
3555.0,Alien³,5.0,"Science Fiction, Action, Horror"
3555.0,Mahjong Nights,6.0,Thriller
3555.0,E.T. the Extra-Terrestrial,0.0,"Science Fiction, Adventure, Family, Fantasy"
3556.0,The Island of Giant Insects,1.0,"Mystery, Drama, Horror, Adventure, Animation"
3556.0,The A-Team,10.0,"Thriller, Action, Adventure, Comedy, Crime"
3556.0,My Son,9.0,"Crime, Drama, Mystery"
3556.0,Hacker,7.0,"Action, Family"
3556.0,The Midnight Sky,10.0,"Science Fiction, Drama"
3557.0,Middle School: The Worst Years of My Life,0.0,"Family, Comedy"
3557.0,Pandora,9.0,"Thriller, Drama, Action"
3557.0,Dragon Ball Z: Wrath of the Dragon,0.0,"Animation, Action, Science Fiction"
3557.0,Nothing to Lose,4.0,"Drama, History"
3557.0,Rurouni Kenshin Part II: Kyoto Inferno,7.0,"Action, Adventure, Drama, Fantasy"
3558.0,Pinocchio,7.0,"Fantasy, Adventure, Drama"
3558.0,Sex Tape,1.0,Comedy
3558.0,Woody Woodpecker,7.0,"Comedy, Family, Animation"
3558.0,Crazy About Her,5.0,"Comedy, Romance"
3558.0,The Hundred-Foot Journey,6.0,"Drama, Comedy"
3559.0,Wrong Turn 5: Bloodlines,3.0,"Horror, Thriller"
3559.0,The Reef,0.0,"Drama, Horror, Thriller"
3559.0,The Taking of Pelham 1 2 3,6.0,"Thriller, Crime, Action"
3559.0,In the Heights,2.0,"Drama, Music, Romance"
3559.0,Frequency,10.0,"Science Fiction, Thriller"
3560.0,Flower & Snake II,4.0,"Drama, Thriller, Romance"
3560.0,Doraemon: Nobita and the Kingdom of Clouds,1.0,Animation
3560.0,Justice League: Secret Origins,10.0,"Action, Adventure, Animation, Science Fiction"
3560.0,The Other Guys,5.0,"Comedy, Action, Crime"
3560.0,Going Overboard,3.0,Comedy
3561.0,National Treasure,1.0,"Adventure, Action, Thriller, Mystery"
3561.0,A Monster Calls,6.0,"Drama, Fantasy"
3561.0,American Ultra,0.0,"Comedy, Action"
3561.0,Trinity Seven 2: Heaven's Library & Crimson Lord,0.0,"Animation, Action, Fantasy, Comedy"
3561.0,Rogue City,10.0,"Crime, Thriller, Action, Drama"
3562.0,"Lust, Caution",9.0,"Action, Drama, Romance, Thriller"
3562.0,EuroTrip,3.0,Comedy
3562.0,Step Up,8.0,"Music, Drama, Romance, Crime"
3562.0,A.I. Artificial Intelligence,1.0,"Drama, Science Fiction, Adventure"
3562.0,Escape from Sobibor,8.0,"Drama, Thriller, TV Movie, War"
3563.0,A Naija Christmas,4.0,"Comedy, Romance"
3563.0,Mengejar Surga,9.0,"Drama, Romance"
3563.0,Prayers for the Stolen,1.0,Drama
3563.0,Lolly-Madonna XXX,5.0,Drama
3563.0,Batman Returns,5.0,"Action, Fantasy"
3564.0,Revenge of the Nerds,3.0,Comedy
3564.0,Airheads,7.0,"Comedy, Crime, Music"
3564.0,McLintock!,10.0,"Western, Comedy"
3564.0,Bridge of Spies,3.0,"Thriller, Drama"
3564.0,Downton Abbey,2.0,"Drama, Romance, History"
3565.0,Thinner,10.0,"Horror, Thriller"
3565.0,El refugio,5.0,Comedy
3565.0,The Debt,8.0,"Drama, Thriller"
3565.0,Son of a Gun,8.0,"Action, Crime, Drama, Thriller"
3565.0,Inside,5.0,Horror
3566.0,Funny Games,8.0,"Drama, Horror, Thriller"
3566.0,Have a Good Trip: Adventures in Psychedelics,7.0,Documentary
3566.0,Shattered,1.0,Thriller
3566.0,Assassin 33 A.D.,3.0,Science Fiction
3566.0,"My Brother, My Sister",10.0,Drama
3567.0,Machine Gun Preacher,7.0,"Action, Thriller, Crime"
3567.0,The Hungover Games,9.0,Comedy
3567.0,Glass,8.0,"Thriller, Drama, Science Fiction"
3567.0,Unbroken: Path to Redemption,1.0,Drama
3567.0,Bajirao Mastani,5.0,"War, History, Romance"
3568.0,My Cousin Vinny,1.0,Comedy
3568.0,The Unfamiliar,10.0,"Thriller, Horror"
3568.0,T-34,1.0,"War, Action, Drama, History"
3568.0,Barbie: Star Light Adventure,7.0,"Animation, Family, Science Fiction"
3568.0,Mushi-Shi: The Next Chapter - Drops of Bells,3.0,"Fantasy, Adventure, Mystery, Animation"
3569.0,Celebrity Sex Tape,2.0,Comedy
3569.0,Big Fat Liar,3.0,"Family, Comedy, Adventure"
3569.0,Red Heat,2.0,"Action, Crime"
3569.0,The Bible: In the Beginning...,6.0,"Drama, Family"
3569.0,San Andreas Mega Quake,4.0,"Science Fiction, Action, Thriller"
3570.0,The Shallows,7.0,"Horror, Drama, Thriller"
3570.0,Zombeavers,9.0,"Horror, Action, Comedy"
3570.0,War Horse,9.0,"War, Drama, Action"
3570.0,Worth,5.0,"History, Drama"
3570.0,I Still Believe,3.0,"Music, Drama, Romance"
3571.0,Grown Ups 2,8.0,Comedy
3571.0,The Aviator,6.0,Drama
3571.0,Blindness,2.0,"Drama, Mystery, Science Fiction, Thriller"
3571.0,Azumi 2: Death or Love,3.0,Action
3571.0,Irreversible,5.0,"Drama, Thriller, Crime, Mystery"
3572.0,Bloodshot,9.0,"Action, Science Fiction"
3572.0,mother!,2.0,"Drama, Horror, Mystery"
3572.0,Django Unchained,9.0,"Drama, Western"
3572.0,The Bride,6.0,"Mystery, Horror, Thriller"
3572.0,Asterix and the Big Fight,1.0,"Family, Animation, Adventure, Comedy"
3573.0,Fellini Satyricon,3.0,"Drama, Fantasy"
3573.0,Compliance,0.0,"Drama, Thriller"
3573.0,Legends of Oz: Dorothy's Return,10.0,"Animation, Family, Fantasy"
3573.0,Holidate,10.0,"Comedy, Romance"
3573.0,The Vanishing,2.0,"Thriller, Mystery"
3574.0,The Peacemaker,1.0,"Action, Thriller"
3574.0,Dead Man's Shoes,3.0,"Drama, Thriller, Crime"
3574.0,The Gospel According to Matthew,2.0,"History, Drama"
3574.0,The Butterfly Effect,2.0,"Science Fiction, Thriller"
3574.0,Lost in Translation,6.0,"Comedy, Drama, Romance"
3575.0,Onibaba,7.0,"Horror, Drama"
3575.0,Secret Admirer,3.0,"Comedy, Romance"
3575.0,Once Upon a Time in Venice,6.0,"Action, Comedy, Thriller, Mystery"
3575.0,City of Lies,6.0,"Crime, Thriller, Drama"
3575.0,Green Lantern,7.0,"Adventure, Action, Thriller, Science Fiction"
3576.0,Sex and Death 101,2.0,"Comedy, Romance, Drama"
3576.0,Mom's Friend 2,10.0,Romance
3576.0,BTS PERMISSION TO DANCE ON STAGE - SEOUL: LIVE VIEWING,7.0,Music
3576.0,Leatherface,0.0,"Horror, Thriller, Mystery"
3576.0,Dragon Ball Z: Gather Together! Goku's World,2.0,"Action, Animation, Adventure"
3577.0,National Lampoon's European Vacation,7.0,"Adventure, Comedy, Romance"
3577.0,Heatwave,4.0,Thriller
3577.0,Love Me If You Dare,7.0,"Drama, Comedy, Romance"
3577.0,Union of Salvation,2.0,"Drama, History, Adventure"
3577.0,Sex with Love,7.0,"Comedy, Romance"
3578.0,Yesterday,1.0,"Music, Comedy, Romance, Fantasy"
3578.0,The Best of Me,4.0,"Drama, Romance"
3578.0,The Ambulance,8.0,"Action, Horror, Thriller, Comedy, Romance"
3578.0,Come Play With Me,6.0,Horror
3578.0,Coffee & Kareem,10.0,"Comedy, Action, Crime"
3579.0,Premonition,7.0,"Thriller, Drama, Mystery"
3579.0,Brothers by Blood,5.0,Crime
3579.0,The Mimic,7.0,"Horror, Thriller"
3579.0,Given,1.0,"Animation, Drama, Music, Romance"
3579.0,Imitation of Life,5.0,"Drama, Romance"
3580.0,No Escape Room,6.0,"Horror, Thriller, Mystery"
3580.0,I Am Iron Man,8.0,Documentary
3580.0,Captain America: The First Avenger,3.0,"Action, Adventure, Science Fiction"
3580.0,Zapped!,4.0,Comedy
3580.0,Balto II: Wolf Quest,9.0,"Family, Animation, Adventure"
3581.0,The Witches of Eastwick,6.0,"Comedy, Fantasy, Horror"
3581.0,The Hunter's Prayer,10.0,"Action, Thriller"
3581.0,Marvel One-Shot: Item 47,2.0,"Science Fiction, Action, Fantasy"
3581.0,Teen Titans Go! See Space Jam,5.0,"Animation, Action, Adventure, Comedy, Family, Fantasy, Science Fiction"
3581.0,Primer,2.0,"Science Fiction, Drama, Thriller"
3582.0,Earth Girls Are Easy,8.0,"Comedy, Science Fiction"
3582.0,Rings,0.0,Horror
3582.0,13 Assassins,7.0,"Adventure, Drama, Action"
3582.0,Mechanic: Resurrection,3.0,"Action, Crime, Thriller"
3582.0,Midway,7.0,"War, History, Action, Drama"
3583.0,The Exorcism of Anna Ecklund,3.0,"Thriller, Horror"
